Model,DPO2014B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.04,
Sample Interval,3.2e-06,
Filter Frequency,1e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,1,
Label,,
TIME,CH1,CH1 Peak Detect
1.43264e-02,1.4,1.44
1.43296e-02,1.4,1.32
1.43328e-02,1.4,1.44
1.43360e-02,1.36,1.32
1.43392e-02,1.4,1.4
1.43424e-02,1.36,1.36
1.43456e-02,1.36,1.4
1.43488e-02,1.36,1.32
1.43520e-02,1.4,1.4
1.43552e-02,1.4,1.32
1.43584e-02,1.4,1.4
1.43616e-02,1.4,1.32
1.43648e-02,1.36,1.4
1.43680e-02,1.4,1.32
1.43712e-02,1.4,1.4
1.43744e-02,1.36,1.32
1.43776e-02,1.36,1.4
1.43808e-02,1.4,1.32
1.43840e-02,1.4,1.4
1.43872e-02,1.36,1.32
1.43904e-02,1.36,1.4
1.43936e-02,1.36,1.32
1.43968e-02,1.36,1.4
1.44000e-02,1.36,1.32
1.44032e-02,1.36,1.4
1.44064e-02,1.36,1.32
1.44096e-02,1.36,1.4
1.44128e-02,1.36,1.32
1.44160e-02,1.36,1.4
1.44192e-02,1.36,1.32
1.44224e-02,1.36,1.4
1.44256e-02,1.36,1.32
1.44288e-02,1.36,1.4
1.44320e-02,1.36,1.32
1.44352e-02,1.36,1.4
1.44384e-02,1.36,1.32
1.44416e-02,1.36,1.4
1.44448e-02,1.36,1.32
1.44480e-02,1.36,1.4
1.44512e-02,1.36,1.32
1.44544e-02,1.36,1.4
1.44576e-02,1.36,1.32
1.44608e-02,1.36,1.4
1.44640e-02,1.36,1.32
1.44672e-02,1.36,1.4
1.44704e-02,1.36,1.32
1.44736e-02,1.36,1.4
1.44768e-02,1.36,1.32
1.44800e-02,1.36,1.4
1.44832e-02,1.36,1.32
1.44864e-02,1.36,1.4
1.44896e-02,1.36,1.32
1.44928e-02,1.36,1.4
1.44960e-02,1.36,1.32
1.44992e-02,1.36,1.4
1.45024e-02,1.36,1.32
1.45056e-02,1.36,1.4
1.45088e-02,1.36,1.32
1.45120e-02,1.36,1.4
1.45152e-02,1.36,1.32
1.45184e-02,1.36,1.4
1.45216e-02,1.36,1.32
1.45248e-02,1.36,1.4
1.45280e-02,1.36,1.32
1.45312e-02,1.36,1.4
1.45344e-02,1.36,1.32
1.45376e-02,1.36,1.4
1.45408e-02,1.36,1.28
1.45440e-02,1.36,1.4
1.45472e-02,1.36,1.32
1.45504e-02,1.36,1.4
1.45536e-02,1.36,1.28
1.45568e-02,1.36,1.4
1.45600e-02,1.36,1.32
1.45632e-02,1.36,1.4
1.45664e-02,1.32,1.32
1.45696e-02,1.36,1.4
1.45728e-02,1.36,1.28
1.45760e-02,1.32,1.4
1.45792e-02,1.36,1.28
1.45824e-02,1.36,1.4
1.45856e-02,1.32,1.28
1.45888e-02,1.36,1.4
1.45920e-02,1.32,1.28
1.45952e-02,1.32,1.36
1.45984e-02,1.32,1.28
1.46016e-02,1.32,1.36
1.46048e-02,1.36,1.28
1.46080e-02,1.32,1.36
1.46112e-02,1.32,1.28
1.46144e-02,1.36,1.36
1.46176e-02,1.32,1.28
1.46208e-02,1.32,1.36
1.46240e-02,1.32,1.28
1.46272e-02,1.36,1.36
1.46304e-02,1.36,1.28
1.46336e-02,1.36,1.36
1.46368e-02,1.32,1.28
1.46400e-02,1.32,1.36
1.46432e-02,1.36,1.28
1.46464e-02,1.32,1.36
1.46496e-02,1.32,1.28
1.46528e-02,1.36,1.36
1.46560e-02,1.32,1.28
1.46592e-02,1.32,1.36
1.46624e-02,1.32,1.28
1.46656e-02,1.32,1.36
1.46688e-02,1.36,1.28
1.46720e-02,1.36,1.36
1.46752e-02,1.32,1.28
1.46784e-02,1.36,1.36
1.46816e-02,1.32,1.28
1.46848e-02,1.32,1.36
1.46880e-02,1.32,1.28
1.46912e-02,1.32,1.36
1.46944e-02,1.32,1.28
1.46976e-02,1.32,1.36
1.47008e-02,1.32,1.28
1.47040e-02,1.32,1.36
1.47072e-02,1.32,1.28
1.47104e-02,1.32,1.36
1.47136e-02,1.32,1.28
1.47168e-02,1.36,1.36
1.47200e-02,1.32,1.28
1.47232e-02,1.32,1.36
1.47264e-02,1.32,1.24
1.47296e-02,1.32,1.36
1.47328e-02,1.32,1.24
1.47360e-02,1.28,1.36
1.47392e-02,1.32,1.24
1.47424e-02,1.32,1.36
1.47456e-02,1.32,1.28
1.47488e-02,1.32,1.36
1.47520e-02,1.32,1.24
1.47552e-02,1.32,1.36
1.47584e-02,1.32,1.24
1.47616e-02,1.32,1.36
1.47648e-02,1.32,1.24
1.47680e-02,1.32,1.36
1.47712e-02,1.28,1.24
1.47744e-02,1.32,1.36
1.47776e-02,1.32,1.24
1.47808e-02,1.32,1.36
1.47840e-02,1.32,1.24
1.47872e-02,1.32,1.36
1.47904e-02,1.32,1.24
1.47936e-02,1.32,1.36
1.47968e-02,1.28,1.24
1.48000e-02,1.32,1.36
1.48032e-02,1.28,1.24
1.48064e-02,1.28,1.32
1.48096e-02,1.32,1.24
1.48128e-02,1.28,1.32
1.48160e-02,1.32,1.24
1.48192e-02,1.32,1.36
1.48224e-02,1.32,1.24
1.48256e-02,1.28,1.36
1.48288e-02,1.28,1.24
1.48320e-02,1.28,1.32
1.48352e-02,1.28,1.24
1.48384e-02,1.32,1.32
1.48416e-02,1.28,1.24
1.48448e-02,1.28,1.36
1.48480e-02,1.28,1.24
1.48512e-02,1.28,1.32
1.48544e-02,1.28,1.24
1.48576e-02,1.32,1.32
1.48608e-02,1.28,1.24
1.48640e-02,1.28,1.32
1.48672e-02,1.28,1.24
1.48704e-02,1.28,1.32
1.48736e-02,1.28,1.24
1.48768e-02,1.28,1.32
1.48800e-02,1.28,1.24
1.48832e-02,1.28,1.32
1.48864e-02,1.28,1.24
1.48896e-02,1.28,1.32
1.48928e-02,1.28,1.24
1.48960e-02,1.28,1.32
1.48992e-02,1.28,1.24
1.49024e-02,1.28,1.32
1.49056e-02,1.28,1.2
1.49088e-02,1.28,1.32
1.49120e-02,1.28,1.24
1.49152e-02,1.28,1.32
1.49184e-02,1.24,1.2
1.49216e-02,1.28,1.32
1.49248e-02,1.24,1.2
1.49280e-02,1.28,1.32
1.49312e-02,1.24,1.2
1.49344e-02,1.24,1.32
1.49376e-02,1.28,1.2
1.49408e-02,1.24,1.32
1.49440e-02,1.28,1.2
1.49472e-02,1.24,1.32
1.49504e-02,1.28,1.2
1.49536e-02,1.28,1.32
1.49568e-02,1.28,1.2
1.49600e-02,1.28,1.28
1.49632e-02,1.24,1.2
1.49664e-02,1.24,1.32
1.49696e-02,1.28,1.2
1.49728e-02,1.24,1.32
1.49760e-02,1.28,1.2
1.49792e-02,1.24,1.28
1.49824e-02,1.24,1.2
1.49856e-02,1.24,1.28
1.49888e-02,1.28,1.2
1.49920e-02,1.24,1.32
1.49952e-02,1.24,1.2
1.49984e-02,1.24,1.28
1.50016e-02,1.28,1.2
1.50048e-02,1.24,1.28
1.50080e-02,1.24,1.2
1.50112e-02,1.28,1.28
1.50144e-02,1.28,1.2
1.50176e-02,1.24,1.28
1.50208e-02,1.24,1.2
1.50240e-02,1.24,1.28
1.50272e-02,1.24,1.2
1.50304e-02,1.24,1.28
1.50336e-02,1.24,1.2
1.50368e-02,1.24,1.28
1.50400e-02,1.24,1.2
1.50432e-02,1.24,1.28
1.50464e-02,1.24,1.2
1.50496e-02,1.24,1.28
1.50528e-02,1.24,1.2
1.50560e-02,1.24,1.28
1.50592e-02,1.24,1.2
1.50624e-02,1.24,1.28
1.50656e-02,1.24,1.2
1.50688e-02,1.24,1.28
1.50720e-02,1.24,1.2
1.50752e-02,1.24,1.28
1.50784e-02,1.24,1.2
1.50816e-02,1.24,1.28
1.50848e-02,1.24,1.2
1.50880e-02,1.24,1.28
1.50912e-02,1.24,1.2
1.50944e-02,1.24,1.28
1.50976e-02,1.24,1.2
1.51008e-02,1.24,1.28
1.51040e-02,1.24,1.16
1.51072e-02,1.24,1.28
1.51104e-02,1.24,1.2
1.51136e-02,1.24,1.28
1.51168e-02,1.24,1.2
1.51200e-02,1.28,1.28
1.51232e-02,1.24,1.16
1.51264e-02,1.24,1.28
1.51296e-02,1.2,1.2
1.51328e-02,1.28,1.28
1.51360e-02,1.24,1.16
1.51392e-02,1.2,1.28
1.51424e-02,1.24,1.2
1.51456e-02,1.2,1.28
1.51488e-02,1.24,1.16
1.51520e-02,1.24,1.28
1.51552e-02,1.24,1.16
1.51584e-02,1.24,1.28
1.51616e-02,1.2,1.16
1.51648e-02,1.24,1.28
1.51680e-02,1.24,1.16
1.51712e-02,1.24,1.28
1.51744e-02,1.24,1.16
1.51776e-02,1.24,1.28
1.51808e-02,1.24,1.16
1.51840e-02,1.24,1.28
1.51872e-02,1.24,1.16
1.51904e-02,1.24,1.28
1.51936e-02,1.24,1.16
1.51968e-02,1.2,1.24
1.52000e-02,1.2,1.16
1.52032e-02,1.24,1.28
1.52064e-02,1.24,1.16
1.52096e-02,1.2,1.28
1.52128e-02,1.24,1.16
1.52160e-02,1.24,1.24
1.52192e-02,1.2,1.16
1.52224e-02,1.24,1.28
1.52256e-02,1.24,1.16
1.52288e-02,1.2,1.24
1.52320e-02,1.2,1.16
1.52352e-02,1.2,1.24
1.52384e-02,1.24,1.16
1.52416e-02,1.2,1.24
1.52448e-02,1.2,1.16
1.52480e-02,1.24,1.24
1.52512e-02,1.2,1.16
1.52544e-02,1.24,1.24
1.52576e-02,1.2,1.16
1.52608e-02,1.2,1.24
1.52640e-02,1.2,1.16
1.52672e-02,1.2,1.24
1.52704e-02,1.24,1.16
1.52736e-02,1.2,1.24
1.52768e-02,1.24,1.16
1.52800e-02,1.2,1.24
1.52832e-02,1.2,1.16
1.52864e-02,1.2,1.24
1.52896e-02,1.2,1.16
1.52928e-02,1.2,1.24
1.52960e-02,1.2,1.16
1.52992e-02,1.2,1.24
1.53024e-02,1.2,1.16
1.53056e-02,1.2,1.24
1.53088e-02,1.2,1.16
1.53120e-02,1.2,1.24
1.53152e-02,1.2,1.16
1.53184e-02,1.2,1.24
1.53216e-02,1.2,1.16
1.53248e-02,1.2,1.24
1.53280e-02,1.2,1.16
1.53312e-02,1.2,1.24
1.53344e-02,1.2,1.12
1.53376e-02,1.2,1.24
1.53408e-02,1.2,1.16
1.53440e-02,1.2,1.24
1.53472e-02,1.2,1.16
1.53504e-02,1.2,1.24
1.53536e-02,1.2,1.16
1.53568e-02,1.2,1.24
1.53600e-02,1.2,1.12
1.53632e-02,1.2,1.24
1.53664e-02,1.16,1.12
1.53696e-02,1.2,1.24
1.53728e-02,1.2,1.12
1.53760e-02,1.2,1.24
1.53792e-02,1.16,1.12
1.53824e-02,1.16,1.24
1.53856e-02,1.2,1.12
1.53888e-02,1.2,1.24
1.53920e-02,1.16,1.12
1.53952e-02,1.2,1.2
1.53984e-02,1.16,1.12
1.54016e-02,1.16,1.24
1.54048e-02,1.2,1.12
1.54080e-02,1.2,1.2
1.54112e-02,1.2,1.12
1.54144e-02,1.2,1.2
1.54176e-02,1.16,1.12
1.54208e-02,1.2,1.2
1.54240e-02,1.16,1.12
1.54272e-02,1.16,1.24
1.54304e-02,1.16,1.12
1.54336e-02,1.16,1.2
1.54368e-02,1.2,1.12
1.54400e-02,1.16,1.2
1.54432e-02,1.16,1.12
1.54464e-02,1.16,1.2
1.54496e-02,1.16,1.12
1.54528e-02,1.16,1.2
1.54560e-02,1.16,1.12
1.54592e-02,1.16,1.2
1.54624e-02,1.16,1.12
1.54656e-02,1.16,1.2
1.54688e-02,1.16,1.12
1.54720e-02,1.2,1.2
1.54752e-02,1.16,1.12
1.54784e-02,1.16,1.2
1.54816e-02,1.16,1.08
1.54848e-02,1.16,1.2
1.54880e-02,1.16,1.12
1.54912e-02,1.16,1.2
1.54944e-02,1.16,1.08
1.54976e-02,1.16,1.2
1.55008e-02,1.16,1.08
1.55040e-02,1.16,1.2
1.55072e-02,1.16,1.08
1.55104e-02,1.16,1.2
1.55136e-02,1.16,1.08
1.55168e-02,1.16,1.2
1.55200e-02,1.16,1.08
1.55232e-02,1.16,1.2
1.55264e-02,1.16,1.08
1.55296e-02,1.16,1.2
1.55328e-02,1.16,1.08
1.55360e-02,1.16,1.2
1.55392e-02,1.16,1.08
1.55424e-02,1.16,1.2
1.55456e-02,1.16,1.08
1.55488e-02,1.16,1.2
1.55520e-02,1.16,1.08
1.55552e-02,1.12,1.2
1.55584e-02,1.16,1.08
1.55616e-02,1.16,1.2
1.55648e-02,1.12,1.08
1.55680e-02,1.16,1.2
1.55712e-02,1.16,1.08
1.55744e-02,1.12,1.2
1.55776e-02,1.12,1.08
1.55808e-02,1.16,1.16
1.55840e-02,1.16,1.08
1.55872e-02,1.16,1.16
1.55904e-02,1.12,1.08
1.55936e-02,1.16,1.16
1.55968e-02,1.12,1.08
1.56000e-02,1.16,1.16
1.56032e-02,1.12,1.08
1.56064e-02,1.16,1.16
1.56096e-02,1.12,1.08
1.56128e-02,1.12,1.16
1.56160e-02,1.16,1.08
1.56192e-02,1.12,1.16
1.56224e-02,1.16,1.08
1.56256e-02,1.12,1.16
1.56288e-02,1.12,1.08
1.56320e-02,1.12,1.16
1.56352e-02,1.16,1.08
1.56384e-02,1.12,1.16
1.56416e-02,1.12,1.08
1.56448e-02,1.12,1.16
1.56480e-02,1.12,1.08
1.56512e-02,1.12,1.16
1.56544e-02,1.12,1.08
1.56576e-02,1.12,1.16
1.56608e-02,1.12,1.08
1.56640e-02,1.12,1.16
1.56672e-02,1.12,1.08
1.56704e-02,1.12,1.16
1.56736e-02,1.12,1.08
1.56768e-02,1.12,1.16
1.56800e-02,1.12,1.08
1.56832e-02,1.12,1.16
1.56864e-02,1.12,1.04
1.56896e-02,1.12,1.16
1.56928e-02,1.12,1.08
1.56960e-02,1.12,1.16
1.56992e-02,1.12,1.08
1.57024e-02,1.12,1.16
1.57056e-02,1.12,1.04
1.57088e-02,1.12,1.16
1.57120e-02,1.12,1.08
1.57152e-02,1.12,1.16
1.57184e-02,1.12,1.08
1.57216e-02,1.12,1.16
1.57248e-02,1.12,1.04
1.57280e-02,1.12,1.16
1.57312e-02,1.12,1.04
1.57344e-02,1.12,1.16
1.57376e-02,1.08,1.04
1.57408e-02,1.12,1.16
1.57440e-02,1.08,1.04
1.57472e-02,1.08,1.16
1.57504e-02,1.12,1.04
1.57536e-02,1.12,1.16
1.57568e-02,1.08,1.04
1.57600e-02,1.12,1.16
1.57632e-02,1.08,1.04
1.57664e-02,1.12,1.16
1.57696e-02,1.12,1.04
1.57728e-02,1.12,1.16
1.57760e-02,1.12,1.04
1.57792e-02,1.12,1.16
1.57824e-02,1.12,1.04
1.57856e-02,1.08,1.16
1.57888e-02,1.08,1.04
1.57920e-02,1.08,1.16
1.57952e-02,1.12,1.04
1.57984e-02,1.08,1.16
1.58016e-02,1.08,1.04
1.58048e-02,1.12,1.16
1.58080e-02,1.08,1.04
1.58112e-02,1.08,1.12
1.58144e-02,1.08,1.04
1.58176e-02,1.08,1.16
1.58208e-02,1.08,1.04
1.58240e-02,1.12,1.12
1.58272e-02,1.08,1.04
1.58304e-02,1.12,1.12
1.58336e-02,1.12,1.04
1.58368e-02,1.08,1.12
1.58400e-02,1.08,1.04
1.58432e-02,1.12,1.12
1.58464e-02,1.08,1.04
1.58496e-02,1.08,1.12
1.58528e-02,1.08,1.04
1.58560e-02,1.08,1.12
1.58592e-02,1.08,1.04
1.58624e-02,1.08,1.12
1.58656e-02,1.08,1.04
1.58688e-02,1.08,1.12
1.58720e-02,1.08,1.04
1.58752e-02,1.08,1.12
1.58784e-02,1.08,1.04
1.58816e-02,1.08,1.12
1.58848e-02,1.08,1.04
1.58880e-02,1.08,1.12
1.58912e-02,1.08,1
1.58944e-02,1.08,1.12
1.58976e-02,1.12,1.04
1.59008e-02,1.08,1.12
1.59040e-02,1.08,1.04
1.59072e-02,1.08,1.12
1.59104e-02,1.08,1.04
1.59136e-02,1.08,1.12
1.59168e-02,1.08,1.04
1.59200e-02,1.08,1.12
1.59232e-02,1.08,1.04
1.59264e-02,1.08,1.12
1.59296e-02,1.08,1.04
1.59328e-02,1.04,1.12
1.59360e-02,1.08,1
1.59392e-02,1.08,1.12
1.59424e-02,1.04,1
1.59456e-02,1.08,1.12
1.59488e-02,1.08,1
1.59520e-02,1.08,1.12
1.59552e-02,1.08,1
1.59584e-02,1.08,1.12
1.59616e-02,1.04,1
1.59648e-02,1.08,1.12
1.59680e-02,1.08,1
1.59712e-02,1.08,1.12
1.59744e-02,1.08,1
1.59776e-02,1.04,1.08
1.59808e-02,1.04,1
1.59840e-02,1.04,1.08
1.59872e-02,1.04,1
1.59904e-02,1.04,1.08
1.59936e-02,1.08,1
1.59968e-02,1.08,1.08
1.60000e-02,1.04,1
1.60032e-02,1.08,1.08
1.60064e-02,1.08,1
1.60096e-02,1.04,1.08
1.60128e-02,1.04,1
1.60160e-02,1.04,1.08
1.60192e-02,1.04,1
1.60224e-02,1.04,1.08
1.60256e-02,1.04,1
1.60288e-02,1.08,1.08
1.60320e-02,1.04,1
1.60352e-02,1.04,1.08
1.60384e-02,1.04,1
1.60416e-02,1.04,1.08
1.60448e-02,1.04,1
1.60480e-02,1.04,1.08
1.60512e-02,1.04,1
1.60544e-02,1.04,1.08
1.60576e-02,1.04,0.96
1.60608e-02,1.04,1.08
1.60640e-02,1.04,1
1.60672e-02,1.04,1.08
1.60704e-02,1.08,1
1.60736e-02,1.04,1.08
1.60768e-02,1.04,0.96
1.60800e-02,1.04,1.08
1.60832e-02,1.04,1
1.60864e-02,1.04,1.08
1.60896e-02,1.04,0.96
1.60928e-02,1.04,1.08
1.60960e-02,1.04,0.96
1.60992e-02,1.04,1.08
1.61024e-02,1.04,0.96
1.61056e-02,1.04,1.08
1.61088e-02,1,0.96
1.61120e-02,1.04,1.08
1.61152e-02,1.04,0.96
1.61184e-02,1.04,1.08
1.61216e-02,1.04,0.96
1.61248e-02,1.04,1.08
1.61280e-02,1.04,0.96
1.61312e-02,1,1.08
1.61344e-02,1.04,0.96
1.61376e-02,1.04,1.08
1.61408e-02,1.04,0.96
1.61440e-02,1.04,1.08
1.61472e-02,1.04,0.96
1.61504e-02,1,1.08
1.61536e-02,1,0.96
1.61568e-02,1,1.08
1.61600e-02,1.04,0.96
1.61632e-02,1.04,1.04
1.61664e-02,1.04,0.96
1.61696e-02,1.04,1.08
1.61728e-02,1.04,0.96
1.61760e-02,1.04,1.04
1.61792e-02,1.04,0.96
1.61824e-02,1,1.04
1.61856e-02,1.04,0.96
1.61888e-02,1,1.04
1.61920e-02,1,0.96
1.61952e-02,1,1.04
1.61984e-02,1,0.96
1.62016e-02,1,1.04
1.62048e-02,1,0.96
1.62080e-02,1,1.04
1.62112e-02,1,0.96
1.62144e-02,1,1.04
1.62176e-02,1,0.96
1.62208e-02,1,1.04
1.62240e-02,1,0.96
1.62272e-02,1,1.04
1.62304e-02,1,0.96
1.62336e-02,1,1.04
1.62368e-02,1,0.96
1.62400e-02,1.04,1.04
1.62432e-02,1.04,0.96
1.62464e-02,1,1.04
1.62496e-02,1,0.96
1.62528e-02,1,1.04
1.62560e-02,1,0.96
1.62592e-02,1,1.04
1.62624e-02,1,0.96
1.62656e-02,1,1.04
1.62688e-02,1,0.96
1.62720e-02,1,1.04
1.62752e-02,1,0.92
1.62784e-02,1,1.04
1.62816e-02,1,0.96
1.62848e-02,1,1.04
1.62880e-02,0.96,0.92
1.62912e-02,1,1.04
1.62944e-02,1,0.92
1.62976e-02,1,1.04
1.63008e-02,1,0.92
1.63040e-02,1,1.04
1.63072e-02,1,0.92
1.63104e-02,1,1.04
1.63136e-02,1,0.92
1.63168e-02,1,1.04
1.63200e-02,0.96,0.92
1.63232e-02,1,1.04
1.63264e-02,1,0.92
1.63296e-02,1,1.04
1.63328e-02,0.96,0.92
1.63360e-02,1,1.04
1.63392e-02,1,0.92
1.63424e-02,1,1.04
1.63456e-02,1,0.92
1.63488e-02,1,1.04
1.63520e-02,1,0.92
1.63552e-02,1,1.04
1.63584e-02,1,0.92
1.63616e-02,1,1
1.63648e-02,1,0.92
1.63680e-02,0.96,1
1.63712e-02,1,0.92
1.63744e-02,0.96,1.04
1.63776e-02,1,0.92
1.63808e-02,1,1.04
1.63840e-02,1,0.92
1.63872e-02,1,1
1.63904e-02,1,0.92
1.63936e-02,1,1
1.63968e-02,0.96,0.92
1.64000e-02,1,1
1.64032e-02,0.96,0.92
1.64064e-02,1,1
1.64096e-02,0.96,0.92
1.64128e-02,0.96,1
1.64160e-02,0.96,0.92
1.64192e-02,0.96,1
1.64224e-02,0.96,0.92
1.64256e-02,0.96,1
1.64288e-02,1,0.92
1.64320e-02,0.96,1
1.64352e-02,0.96,0.92
1.64384e-02,0.96,1
1.64416e-02,0.96,0.92
1.64448e-02,0.96,1
1.64480e-02,0.96,0.92
1.64512e-02,0.96,1
1.64544e-02,0.96,0.92
1.64576e-02,0.96,1
1.64608e-02,0.96,0.92
1.64640e-02,0.96,1
1.64672e-02,0.96,0.92
1.64704e-02,0.96,1
1.64736e-02,0.96,0.92
1.64768e-02,0.96,1
1.64800e-02,0.96,0.92
1.64832e-02,1,1
1.64864e-02,0.96,0.92
1.64896e-02,0.92,1
1.64928e-02,0.96,0.92
1.64960e-02,0.96,1
1.64992e-02,0.96,0.88
1.65024e-02,0.96,1
1.65056e-02,1,0.88
1.65088e-02,0.96,1
1.65120e-02,0.96,0.88
1.65152e-02,0.96,1
1.65184e-02,0.92,0.92
1.65216e-02,0.96,1
1.65248e-02,0.96,0.88
1.65280e-02,0.96,1
1.65312e-02,0.92,0.92
1.65344e-02,0.96,1
1.65376e-02,0.96,0.92
1.65408e-02,0.92,1
1.65440e-02,0.96,0.92
1.65472e-02,0.96,1
1.65504e-02,0.92,0.92
1.65536e-02,0.96,1
1.65568e-02,0.92,0.88
1.65600e-02,0.92,1
1.65632e-02,0.92,0.88
1.65664e-02,0.96,1
1.65696e-02,0.92,0.88
1.65728e-02,0.92,0.96
1.65760e-02,0.96,0.88
1.65792e-02,0.92,0.96
1.65824e-02,0.92,0.88
1.65856e-02,0.96,0.96
1.65888e-02,0.92,0.88
1.65920e-02,0.92,0.96
1.65952e-02,0.96,0.88
1.65984e-02,0.92,0.96
1.66016e-02,0.92,0.88
1.66048e-02,0.92,0.96
1.66080e-02,0.92,0.88
1.66112e-02,0.92,0.96
1.66144e-02,0.92,0.88
1.66176e-02,0.92,0.96
1.66208e-02,0.92,0.88
1.66240e-02,0.92,0.96
1.66272e-02,0.92,0.88
1.66304e-02,0.92,0.96
1.66336e-02,0.92,0.88
1.66368e-02,0.92,0.96
1.66400e-02,0.92,0.88
1.66432e-02,0.92,0.96
1.66464e-02,0.96,0.88
1.66496e-02,0.92,0.96
1.66528e-02,0.92,0.88
1.66560e-02,0.92,0.96
1.66592e-02,0.92,0.88
1.66624e-02,0.92,0.96
1.66656e-02,0.92,0.88
1.66688e-02,0.92,0.96
1.66720e-02,0.92,0.84
1.66752e-02,0.92,0.96
1.66784e-02,0.92,0.84
1.66816e-02,0.92,0.96
1.66848e-02,0.88,0.84
1.66880e-02,0.92,0.96
1.66912e-02,0.88,0.84
1.66944e-02,0.88,0.92
1.66976e-02,0.88,0.84
1.67008e-02,0.92,0.96
1.67040e-02,0.92,0.84
1.67072e-02,0.92,0.92
1.67104e-02,0.92,0.84
1.67136e-02,0.92,0.96
1.67168e-02,0.92,0.84
1.67200e-02,0.88,0.92
1.67232e-02,0.92,0.84
1.67264e-02,0.92,0.92
1.67296e-02,0.88,0.84
1.67328e-02,0.88,0.92
1.67360e-02,0.88,0.84
1.67392e-02,0.88,0.92
1.67424e-02,0.88,0.84
1.67456e-02,0.88,0.92
1.67488e-02,0.88,0.84
1.67520e-02,0.88,0.92
1.67552e-02,0.88,0.84
1.67584e-02,0.88,0.92
1.67616e-02,0.88,0.84
1.67648e-02,0.88,0.92
1.67680e-02,0.88,0.84
1.67712e-02,0.88,0.92
1.67744e-02,0.88,0.84
1.67776e-02,0.88,0.92
1.67808e-02,0.92,0.84
1.67840e-02,0.88,0.92
1.67872e-02,0.88,0.84
1.67904e-02,0.88,0.92
1.67936e-02,0.88,0.84
1.67968e-02,0.88,0.92
1.68000e-02,0.88,0.84
1.68032e-02,0.88,0.92
1.68064e-02,0.88,0.84
1.68096e-02,0.88,0.92
1.68128e-02,0.88,0.84
1.68160e-02,0.88,0.92
1.68192e-02,0.88,0.84
1.68224e-02,0.88,0.92
1.68256e-02,0.88,0.84
1.68288e-02,0.88,0.92
1.68320e-02,0.88,0.84
1.68352e-02,0.88,0.92
1.68384e-02,0.88,0.84
1.68416e-02,0.88,0.92
1.68448e-02,0.88,0.84
1.68480e-02,0.88,0.92
1.68512e-02,0.88,0.84
1.68544e-02,0.88,0.92
1.68576e-02,0.88,0.84
1.68608e-02,0.88,0.92
1.68640e-02,0.88,0.84
1.68672e-02,0.88,0.92
1.68704e-02,0.88,0.84
1.68736e-02,0.88,0.92
1.68768e-02,0.88,0.84
1.68800e-02,0.88,0.92
1.68832e-02,0.88,0.8
1.68864e-02,0.88,0.92
1.68896e-02,0.88,0.84
1.68928e-02,0.88,0.92
1.68960e-02,0.88,0.8
1.68992e-02,0.88,0.92
1.69024e-02,0.84,0.84
1.69056e-02,0.88,0.92
1.69088e-02,0.88,0.8
1.69120e-02,0.88,0.92
1.69152e-02,0.88,0.8
1.69184e-02,0.84,0.92
1.69216e-02,0.88,0.8
1.69248e-02,0.88,0.88
1.69280e-02,0.88,0.8
1.69312e-02,0.88,0.88
1.69344e-02,0.88,0.8
1.69376e-02,0.88,0.88
1.69408e-02,0.88,0.8
1.69440e-02,0.88,0.88
1.69472e-02,0.88,0.8
1.69504e-02,0.88,0.88
1.69536e-02,0.84,0.8
1.69568e-02,0.84,0.92
1.69600e-02,0.88,0.8
1.69632e-02,0.84,0.88
1.69664e-02,0.84,0.8
1.69696e-02,0.84,0.88
1.69728e-02,0.84,0.8
1.69760e-02,0.88,0.88
1.69792e-02,0.84,0.8
1.69824e-02,0.84,0.88
1.69856e-02,0.84,0.8
1.69888e-02,0.84,0.88
1.69920e-02,0.84,0.8
1.69952e-02,0.84,0.88
1.69984e-02,0.84,0.8
1.70016e-02,0.84,0.88
1.70048e-02,0.84,0.8
1.70080e-02,0.84,0.88
1.70112e-02,0.84,0.8
1.70144e-02,0.84,0.88
1.70176e-02,0.84,0.8
1.70208e-02,0.84,0.88
1.70240e-02,0.84,0.8
1.70272e-02,0.84,0.88
1.70304e-02,0.84,0.8
1.70336e-02,0.84,0.88
1.70368e-02,0.84,0.8
1.70400e-02,0.84,0.88
1.70432e-02,0.84,0.8
1.70464e-02,0.84,0.88
1.70496e-02,0.84,0.8
1.70528e-02,0.84,0.88
1.70560e-02,0.84,0.8
1.70592e-02,0.84,0.88
1.70624e-02,0.84,0.76
1.70656e-02,0.84,0.88
1.70688e-02,0.8,0.76
1.70720e-02,0.84,0.88
1.70752e-02,0.84,0.76
1.70784e-02,0.8,0.88
1.70816e-02,0.84,0.76
1.70848e-02,0.84,0.88
1.70880e-02,0.84,0.76
1.70912e-02,0.84,0.88
1.70944e-02,0.84,0.76
1.70976e-02,0.8,0.88
1.71008e-02,0.8,0.76
1.71040e-02,0.84,0.88
1.71072e-02,0.84,0.76
1.71104e-02,0.84,0.88
1.71136e-02,0.84,0.76
1.71168e-02,0.8,0.88
1.71200e-02,0.84,0.76
1.71232e-02,0.8,0.88
1.71264e-02,0.84,0.76
1.71296e-02,0.84,0.88
1.71328e-02,0.8,0.76
1.71360e-02,0.84,0.88
