Model,DPO2014B
Firmware Version,1.52

Point Format,Y,
1.54936e-01,-0.0096,-0.0104
1.54938e-01,-0.0088,-0.0072
1.54939e-01,-0.008,-0.0104
1.54941e-01,-0.008,-0.0072
1.54942e-01,-0.008,-0.0104
1.54944e-01,-0.0096,-0.0072
1.54946e-01,-0.0096,-0.0104
1.54947e-01,-0.008,-0.0072
1.54949e-01,-0.008,-0.0104
1.54950e-01,-0.0096,-0.0072
1.54952e-01,-0.0088,-0.0104
1.54954e-01,-0.0088,-0.0072
1.54955e-01,-0.008,-0.0104
1.54957e-01,-0.0088,-0.0072
1.54958e-01,-0.008,-0.0104
1.54960e-01,-0.0096,-0.0072
1.54962e-01,-0.0088,-0.0104
1.54963e-01,-0.0088,-0.0072
1.54965e-01,-0.0088,-0.0104
1.54966e-01,-0.0096,-0.0072
1.54968e-01,-0.0088,-0.0104
1.54970e-01,-0.0088,-0.0072
1.54971e-01,-0.0088,-0.0104
1.54973e-01,-0.0088,-0.0072
1.54974e-01,-0.0096,-0.0104
1.54976e-01,-0.0088,-0.0072
1.54978e-01,-0.0088,-0.0104
1.54979e-01,-0.0088,-0.0072
1.54981e-01,-0.0088,-0.0104
1.54982e-01,-0.0088,-0.0072
1.54984e-01,-0.008,-0.0104
1.54986e-01,-0.0088,-0.0072
1.54987e-01,-0.008,-0.0104
1.54989e-01,-0.0096,-0.0072
1.54990e-01,-0.008,-0.0104
1.54992e-01,-0.0096,-0.0072
1.54994e-01,-0.0088,-0.0104
1.54995e-01,-0.0088,-0.0072
1.54997e-01,-0.0096,-0.0104
1.54998e-01,-0.0088,-0.0072
1.55000e-01,-0.0088,-0.0104
1.55002e-01,-0.0088,-0.0072
1.55003e-01,-0.0096,-0.0104
1.55005e-01,-0.0096,-0.0072
1.55006e-01,-0.0088,-0.0104
1.55008e-01,-0.0088,-0.0072
1.55010e-01,-0.0088,-0.0104
1.55011e-01,-0.0088,-0.0072
1.55013e-01,-0.0088,-0.0104
1.55014e-01,-0.0088,-0.0072
1.55016e-01,-0.008,-0.0104
1.55018e-01,-0.0096,-0.0072
1.55019e-01,-0.0088,-0.0104
1.55021e-01,-0.0088,-0.0072
1.55022e-01,-0.008,-0.0104
1.55024e-01,-0.0096,-0.0072
1.55026e-01,-0.008,-0.0104
1.55027e-01,-0.0088,-0.0072
1.55029e-01,-0.0088,-0.0104
1.55030e-01,-0.008,-0.0072
1.55032e-01,-0.0088,-0.0104
1.55034e-01,-0.008,-0.0072
1.55035e-01,-0.0096,-0.0112
1.55037e-01,-0.0088,-0.0072
1.55038e-01,-0.0088,-0.0104
1.55040e-01,-0.0096,-0.0072
1.55042e-01,-0.008,-0.0104
1.55043e-01,-0.0088,-0.0072
1.55045e-01,-0.0088,-0.0104
1.55046e-01,-0.0088,-0.0072
1.55048e-01,-0.0096,-0.0104
1.55050e-01,-0.0088,-0.0072
1.55051e-01,-0.008,-0.0104
1.55053e-01,-0.0088,-0.0072
1.55054e-01,-0.0088,-0.0104
1.55056e-01,-0.0088,-0.0072
1.55058e-01,-0.0088,-0.0104
1.55059e-01,-0.008,-0.0072
1.55061e-01,-0.0088,-0.0104
1.55062e-01,-0.0104,-0.0072
1.55064e-01,-0.0096,-0.0104
1.55066e-01,-0.0088,-0.0072
1.55067e-01,-0.0096,-0.0104
1.55069e-01,-0.0096,-0.0072
1.55070e-01,-0.0096,-0.0104
1.55072e-01,-0.008,-0.0072
1.55074e-01,-0.008,-0.0104
1.55075e-01,-0.008,-0.008
1.55077e-01,-0.008,-0.0104
1.55078e-01,-0.008,-0.0072
1.55080e-01,-0.0096,-0.0104
1.55082e-01,-0.0088,-0.0072
1.55083e-01,-0.0088,-0.0104
1.55085e-01,-0.0088,-0.0072
1.55086e-01,-0.0096,-0.0104
1.55088e-01,-0.0088,-0.0072
1.55090e-01,-0.0088,-0.0104
1.55091e-01,-0.0088,-0.0072
1.55093e-01,-0.008,-0.0104
1.55094e-01,-0.008,-0.008
1.55096e-01,-0.0096,-0.0104
1.55098e-01,-0.008,-0.0072
1.55099e-01,-0.0088,-0.0104
1.55101e-01,-0.0096,-0.0072
1.55102e-01,-0.0088,-0.0104
1.55104e-01,-0.0088,-0.0072
1.55106e-01,-0.008,-0.0104
1.55107e-01,-0.0096,-0.0072
1.55109e-01,-0.008,-0.0104
1.55110e-01,-0.008,-0.0072
1.55112e-01,-0.008,-0.0104
1.55114e-01,-0.0096,-0.0072
1.55115e-01,-0.0088,-0.0104
1.55117e-01,-0.0096,-0.0072
1.55118e-01,-0.008,-0.0104
1.55120e-01,-0.0096,-0.0072
1.55122e-01,-0.0088,-0.0104
1.55123e-01,-0.0096,-0.0072
1.55125e-01,-0.008,-0.0104
1.55126e-01,-0.0088,-0.008
1.55128e-01,-0.008,-0.0104
1.55130e-01,-0.0088,-0.0072
1.55131e-01,-0.0096,-0.0104
1.55133e-01,-0.0088,-0.0072
1.55134e-01,-0.0096,-0.0104
1.55136e-01,-0.0096,-0.0072
1.55138e-01,-0.0088,-0.0104
1.55139e-01,-0.0088,-0.0072
1.55141e-01,-0.0088,-0.0104
1.55142e-01,-0.0096,-0.0072
1.55144e-01,-0.0096,-0.0104
1.55146e-01,-0.0096,-0.0072
1.55147e-01,-0.0096,-0.0104
1.55149e-01,-0.0088,-0.008
1.55150e-01,-0.0096,-0.0104
1.55152e-01,-0.0096,-0.0072
1.55154e-01,-0.0096,-0.0104
1.55155e-01,-0.0104,-0.0072
1.55157e-01,-0.0088,-0.0104
1.55158e-01,-0.0088,-0.008
1.55160e-01,-0.008,-0.0104
1.55162e-01,-0.0088,-0.0072
1.55163e-01,-0.0088,-0.0104
1.55165e-01,-0.0088,-0.0072
1.55166e-01,-0.0088,-0.0104
1.55168e-01,-0.0088,-0.0072
1.55170e-01,-0.0088,-0.0104
1.55171e-01,-0.0088,-0.0072
1.55173e-01,-0.0088,-0.0104
1.55174e-01,-0.0088,-0.0064
1.55176e-01,-0.0088,-0.0104
1.55178e-01,-0.0088,-0.0072
1.55179e-01,-0.008,-0.0104
1.55181e-01,-0.0088,-0.0072
1.55182e-01,-0.008,-0.0104
1.55184e-01,-0.008,-0.0072
1.55186e-01,-0.0096,-0.0104
1.55187e-01,-0.0088,-0.0072
1.55189e-01,-0.0088,-0.0104
1.55190e-01,-0.0096,-0.0072
1.55192e-01,-0.008,-0.0104
1.55194e-01,-0.008,-0.0072
1.55195e-01,-0.0088,-0.0104
1.55197e-01,-0.0096,-0.0072
1.55198e-01,-0.0088,-0.0104
1.55200e-01,-0.0088,-0.0072
1.55202e-01,-0.008,-0.0104
1.55203e-01,-0.008,-0.0072
1.55205e-01,-0.0088,-0.0104
1.55206e-01,-0.008,-0.0072
1.55208e-01,-0.0088,-0.0104
1.55210e-01,-0.0088,-0.0072
1.55211e-01,-0.0096,-0.0104
1.55213e-01,-0.0088,-0.0072
1.55214e-01,-0.008,-0.0104
1.55216e-01,-0.0088,-0.0072
1.55218e-01,-0.0088,-0.0104
1.55219e-01,-0.008,-0.0072
1.55221e-01,-0.0088,-0.0104
1.55222e-01,-0.0088,-0.008
1.55224e-01,-0.0088,-0.0104
1.55226e-01,-0.0072,-0.0072
1.55227e-01,-0.0088,-0.0104
1.55229e-01,-0.0088,-0.0072
1.55230e-01,-0.008,-0.0104
1.55232e-01,-0.0088,-0.0072
1.55234e-01,-0.008,-0.0104
1.55235e-01,-0.0088,-0.0072
1.55237e-01,-0.0088,-0.0104
1.55238e-01,-0.0088,-0.0072
1.55240e-01,-0.0088,-0.0104
1.55242e-01,-0.0096,-0.0072
1.55243e-01,-0.008,-0.0104
1.55245e-01,-0.0096,-0.0072
1.55246e-01,-0.0088,-0.0104
1.55248e-01,-0.0088,-0.0072
1.55250e-01,-0.008,-0.0104
1.55251e-01,-0.0088,-0.0072
1.55253e-01,-0.0088,-0.0104
1.55254e-01,-0.0088,-0.0072
1.55256e-01,-0.008,-0.0104
1.55258e-01,-0.0096,-0.0064
1.55259e-01,-0.0088,-0.0104
1.55261e-01,-0.008,-0.0072
1.55262e-01,-0.0088,-0.0104
1.55264e-01,-0.0096,-0.0072
1.55266e-01,-0.008,-0.0104
1.55267e-01,-0.0088,-0.0072
1.55269e-01,-0.0096,-0.0104
1.55270e-01,-0.008,-0.0072
1.55272e-01,-0.0088,-0.0104
1.55274e-01,-0.0088,-0.0072
1.55275e-01,-0.008,-0.0104
1.55277e-01,-0.0088,-0.0072
1.55278e-01,-0.0088,-0.0104
1.55280e-01,-0.008,-0.0072
1.55282e-01,-0.0088,-0.0104
1.55283e-01,-0.0096,-0.0072
1.55285e-01,-0.0096,-0.0104
1.55286e-01,-0.0096,-0.0072
1.55288e-01,-0.0088,-0.0104
1.55290e-01,-0.0088,-0.0072
1.55291e-01,-0.0088,-0.0104
1.55293e-01,-0.0088,-0.0072
1.55294e-01,-0.008,-0.0104
1.55296e-01,-0.0088,-0.0072
1.55298e-01,-0.0096,-0.0104
1.55299e-01,-0.0088,-0.0072
1.55301e-01,-0.0088,-0.0104
1.55302e-01,-0.0088,-0.0072
1.55304e-01,-0.008,-0.0104
1.55306e-01,-0.0096,-0.0072
1.55307e-01,-0.0096,-0.0104
1.55309e-01,-0.0088,-0.0072
1.55310e-01,-0.008,-0.0104
1.55312e-01,-0.008,-0.0072
1.55314e-01,-0.0088,-0.0104
1.55315e-01,-0.0088,-0.0072
1.55317e-01,-0.0088,-0.0104
1.55318e-01,-0.008,-0.0072
1.55320e-01,-0.0088,-0.0104
1.55322e-01,-0.008,-0.0072
1.55323e-01,-0.0088,-0.0104
1.55325e-01,-0.008,-0.0072
1.55326e-01,-0.0088,-0.0104
1.55328e-01,-0.0096,-0.0072
1.55330e-01,-0.0088,-0.0104
1.55331e-01,-0.0088,-0.0072
1.55333e-01,-0.0088,-0.0104
1.55334e-01,-0.0088,-0.0072
1.55336e-01,-0.0088,-0.0104
1.55338e-01,-0.008,-0.0072
1.55339e-01,-0.0096,-0.0104
1.55341e-01,-0.0088,-0.0072
1.55342e-01,-0.0088,-0.0104
1.55344e-01,-0.0088,-0.0072
1.55346e-01,-0.0088,-0.0112
1.55347e-01,-0.008,-0.0072
1.55349e-01,-0.0088,-0.0104
1.55350e-01,-0.0088,-0.0072
1.55352e-01,-0.0088,-0.0112
1.55354e-01,-0.008,-0.0072
1.55355e-01,-0.008,-0.0104
1.55357e-01,-0.008,-0.0072
1.55358e-01,-0.0088,-0.0104
1.55360e-01,-0.0088,-0.0072
1.55362e-01,-0.0088,-0.0104
1.55363e-01,-0.0088,-0.0072
1.55365e-01,-0.0088,-0.0104
1.55366e-01,-0.0088,-0.0072
1.55368e-01,-0.0088,-0.0104
1.55370e-01,-0.008,-0.0072
1.55371e-01,-0.0088,-0.0104
1.55373e-01,-0.0088,-0.0072
1.55374e-01,-0.008,-0.0104
1.55376e-01,-0.0096,-0.0072
1.55378e-01,-0.008,-0.0104
1.55379e-01,-0.0088,-0.0072
1.55381e-01,-0.0088,-0.0104
1.55382e-01,-0.0088,-0.0072
1.55384e-01,-0.0088,-0.0104
1.55386e-01,-0.0088,-0.0072
1.55387e-01,-0.008,-0.0104
1.55389e-01,-0.0088,-0.0072
1.55390e-01,-0.008,-0.0104
1.55392e-01,-0.008,-0.0072
1.55394e-01,-0.008,-0.0104
1.55395e-01,-0.0088,-0.0072
1.55397e-01,-0.0088,-0.0104
1.55398e-01,-0.0088,-0.0072
1.55400e-01,-0.008,-0.0104
1.55402e-01,-0.0088,-0.0072
1.55403e-01,-0.008,-0.0104
1.55405e-01,-0.008,-0.0072
1.55406e-01,-0.0088,-0.0104
1.55408e-01,-0.0088,-0.0072
1.55410e-01,-0.0088,-0.0104
1.55411e-01,-0.0088,-0.0072
1.55413e-01,-0.0096,-0.0104
1.55414e-01,-0.0096,-0.0072
1.55416e-01,-0.008,-0.0104
1.55418e-01,-0.0096,-0.0072
1.55419e-01,-0.008,-0.0104
1.55421e-01,-0.0096,-0.0072
1.55422e-01,-0.0096,-0.0104
1.55424e-01,-0.008,-0.0072
1.55426e-01,-0.0088,-0.0104
1.55427e-01,-0.0088,-0.0072
1.55429e-01,-0.0088,-0.0104
1.55430e-01,-0.008,-0.0072
1.55432e-01,-0.0088,-0.0104
1.55434e-01,-0.0088,-0.0072
1.55435e-01,-0.008,-0.0104
1.55437e-01,-0.0088,-0.0072
1.55438e-01,-0.008,-0.0104
1.55440e-01,-0.0096,-0.0072
1.55442e-01,-0.0096,-0.0104
1.55443e-01,-0.0096,-0.0072
1.55445e-01,-0.0088,-0.0104
1.55446e-01,-0.0088,-0.0072
1.55448e-01,-0.008,-0.0104
1.55450e-01,-0.0088,-0.0072
1.55451e-01,-0.0096,-0.0104
1.55453e-01,-0.0096,-0.0072
1.55454e-01,-0.0088,-0.0104
1.55456e-01,-0.0088,-0.0072
1.55458e-01,-0.008,-0.0104
1.55459e-01,-0.0088,-0.0072
1.55461e-01,-0.0096,-0.0104
1.55462e-01,-0.0088,-0.0072
1.55464e-01,-0.0088,-0.0104
1.55466e-01,-0.0088,-0.0072
1.55467e-01,-0.008,-0.0104
1.55469e-01,-0.0088,-0.0072
1.55470e-01,-0.0088,-0.0104
1.55472e-01,-0.0088,-0.0072
1.55474e-01,-0.0088,-0.0104
1.55475e-01,-0.0088,-0.0072
1.55477e-01,-0.0096,-0.0104
1.55478e-01,-0.0088,-0.0072
1.55480e-01,-0.0088,-0.0104
1.55482e-01,-0.0088,-0.0072
1.55483e-01,-0.0088,-0.0104
1.55485e-01,-0.0088,-0.008
1.55486e-01,-0.0088,-0.0104
1.55488e-01,-0.0088,-0.0072
1.55490e-01,-0.008,-0.0104
1.55491e-01,-0.0088,-0.0072
1.55493e-01,-0.008,-0.0104
1.55494e-01,-0.008,-0.0072
1.55496e-01,-0.0088,-0.0104
1.55498e-01,-0.0088,-0.0072
1.55499e-01,-0.0096,-0.0104
1.55501e-01,-0.0088,-0.0072
1.55502e-01,-0.0088,-0.0104
1.55504e-01,-0.0088,-0.0072
1.55506e-01,-0.008,-0.0104
1.55507e-01,-0.0088,-0.0072
1.55509e-01,-0.0088,-0.0104
1.55510e-01,-0.0088,-0.0072
1.55512e-01,-0.0088,-0.0112
1.55514e-01,-0.008,-0.0072
1.55515e-01,-0.008,-0.0104
1.55517e-01,-0.0096,-0.008
1.55518e-01,-0.0096,-0.0104
1.55520e-01,-0.0088,-0.0072
1.55522e-01,-0.008,-0.0104
1.55523e-01,-0.0088,-0.0072
1.55525e-01,-0.0088,-0.0104
1.55526e-01,-0.0088,-0.0072
1.55528e-01,-0.008,-0.0104
1.55530e-01,-0.008,-0.0072
1.55531e-01,-0.0088,-0.0104
1.55533e-01,-0.0088,-0.0072
1.55534e-01,-0.0088,-0.0104
1.55536e-01,-0.0096,-0.0072
1.55538e-01,-0.0088,-0.0104
1.55539e-01,-0.0088,-0.0072
1.55541e-01,-0.0088,-0.0104
1.55542e-01,-0.0096,-0.0072
1.55544e-01,-0.0088,-0.0104
1.55546e-01,-0.0096,-0.0072
1.55547e-01,-0.008,-0.0104
1.55549e-01,-0.0088,-0.0072
1.55550e-01,-0.0096,-0.0104
1.55552e-01,-0.008,-0.0072
1.55554e-01,-0.0088,-0.0104
1.55555e-01,-0.0088,-0.0072
1.55557e-01,-0.008,-0.0104
1.55558e-01,-0.008,-0.0072
1.55560e-01,-0.0088,-0.0104
1.55562e-01,-0.0088,-0.0072
1.55563e-01,-0.0096,-0.0112
1.55565e-01,-0.0096,-0.0072
1.55566e-01,-0.0096,-0.0104
1.55568e-01,-0.0088,-0.0072
1.55570e-01,-0.0088,-0.0104
1.55571e-01,-0.0096,-0.0072
1.55573e-01,-0.0096,-0.0104
1.55574e-01,-0.008,-0.0072
1.55576e-01,-0.0088,-0.0104
1.55578e-01,-0.0088,-0.0072
1.55579e-01,-0.0088,-0.0104
1.55581e-01,-0.0088,-0.0072
1.55582e-01,-0.0088,-0.0104
1.55584e-01,-0.0096,-0.0072
1.55586e-01,-0.0088,-0.0104
1.55587e-01,-0.008,-0.0072
1.55589e-01,-0.0088,-0.0104
1.55590e-01,-0.0096,-0.0072
1.55592e-01,-0.0088,-0.0104
1.55594e-01,-0.0088,-0.0072
1.55595e-01,-0.0088,-0.0104
1.55597e-01,-0.0088,-0.0072
1.55598e-01,-0.0088,-0.0104
1.55600e-01,-0.0096,-0.0072
1.55602e-01,-0.008,-0.0112
1.55603e-01,-0.0088,-0.0072
1.55605e-01,-0.0088,-0.0104
1.55606e-01,-0.0096,-0.0072
1.55608e-01,-0.0096,-0.0104
1.55610e-01,-0.0088,-0.0072
1.55611e-01,-0.0088,-0.0104
1.55613e-01,-0.0096,-0.0064
1.55614e-01,-0.0088,-0.0104
1.55616e-01,-0.0088,-0.0072
1.55618e-01,-0.0096,-0.0104
1.55619e-01,-0.0088,-0.0072
1.55621e-01,-0.0088,-0.0104
1.55622e-01,-0.0088,-0.0072
1.55624e-01,-0.0088,-0.0104
1.55626e-01,-0.0088,-0.0072
1.55627e-01,-0.0096,-0.0104
1.55629e-01,-0.008,-0.0072
1.55630e-01,-0.0088,-0.0104
1.55632e-01,-0.0088,-0.0072
1.55634e-01,-0.0088,-0.0104
1.55635e-01,-0.0088,-0.0072
1.55637e-01,-0.0088,-0.0104
1.55638e-01,-0.008,-0.0072
1.55640e-01,-0.0096,-0.0104
1.55642e-01,-0.0088,-0.0072
1.55643e-01,-0.0096,-0.0104
1.55645e-01,-0.0096,-0.0072
1.55646e-01,-0.008,-0.0104
1.55648e-01,-0.0088,-0.0072
1.55650e-01,-0.0096,-0.0104
1.55651e-01,-0.0088,-0.0072
1.55653e-01,-0.008,-0.0104
1.55654e-01,-0.008,-0.0072
1.55656e-01,-0.008,-0.0104
1.55658e-01,-0.008,-0.0072
1.55659e-01,-0.0096,-0.0104
1.55661e-01,-0.0088,-0.0072
1.55662e-01,-0.0088,-0.0104
1.55664e-01,-0.008,-0.0072
1.55666e-01,-0.0088,-0.0104
1.55667e-01,-0.0088,-0.0072
1.55669e-01,-0.0088,-0.0104
1.55670e-01,-0.0096,-0.0064
1.55672e-01,-0.008,-0.0104
1.55674e-01,-0.0088,-0.0064
1.55675e-01,-0.0104,-0.0104
1.55677e-01,-0.0096,-0.0072
1.55678e-01,-0.0088,-0.0104
1.55680e-01,-0.0088,-0.0072
1.55682e-01,-0.0088,-0.0104
1.55683e-01,-0.008,-0.0072
1.55685e-01,-0.008,-0.0104
1.55686e-01,-0.0096,-0.0072
1.55688e-01,-0.0088,-0.0104
1.55690e-01,-0.0088,-0.0072
1.55691e-01,-0.008,-0.0104
1.55693e-01,-0.0088,-0.0072
1.55694e-01,-0.0088,-0.0104
1.55696e-01,-0.0088,-0.0072
1.55698e-01,-0.0088,-0.0104
1.55699e-01,-0.0088,-0.0072
1.55701e-01,-0.0088,-0.0104
1.55702e-01,-0.0088,-0.0072
1.55704e-01,-0.008,-0.0104
1.55706e-01,-0.008,-0.0072
1.55707e-01,-0.0088,-0.0104
1.55709e-01,-0.0088,-0.0072
1.55710e-01,-0.008,-0.0104
1.55712e-01,-0.0096,-0.0072
1.55714e-01,-0.0088,-0.0104
1.55715e-01,-0.0088,-0.008
1.55717e-01,-0.0088,-0.0104
1.55718e-01,-0.0088,-0.0072
1.55720e-01,-0.0096,-0.0104
1.55722e-01,-0.0096,-0.0072
1.55723e-01,-0.008,-0.0104
1.55725e-01,-0.0096,-0.0072
1.55726e-01,-0.008,-0.0104
1.55728e-01,-0.0088,-0.0072
1.55730e-01,-0.0088,-0.0104
1.55731e-01,-0.0088,-0.0072
1.55733e-01,-0.008,-0.0104
1.55734e-01,-0.0088,-0.0072
1.55736e-01,-0.008,-0.0104
1.55738e-01,-0.0088,-0.0072
1.55739e-01,-0.0104,-0.0104
1.55741e-01,-0.008,-0.0072
1.55742e-01,-0.008,-0.0104
1.55744e-01,-0.008,-0.0072
1.55746e-01,-0.008,-0.0112
1.55747e-01,-0.0096,-0.0072
1.55749e-01,-0.0088,-0.0104
1.55750e-01,-0.0088,-0.0072
1.55752e-01,-0.008,-0.0104
1.55754e-01,-0.0088,-0.0072
1.55755e-01,-0.0096,-0.0104
1.55757e-01,-0.008,-0.0072
1.55758e-01,-0.0088,-0.0104
1.55760e-01,-0.0088,-0.0072
1.55762e-01,-0.0088,-0.0104
1.55763e-01,-0.0088,-0.0072
1.55765e-01,-0.0096,-0.0104
1.55766e-01,-0.0088,-0.0072
1.55768e-01,-0.008,-0.0104
1.55770e-01,-0.0096,-0.0072
1.55771e-01,-0.008,-0.0104
1.55773e-01,-0.0088,-0.0072
1.55774e-01,-0.008,-0.0104
1.55776e-01,-0.0088,-0.0072
1.55778e-01,-0.0096,-0.0104
1.55779e-01,-0.0088,-0.0072
1.55781e-01,-0.0088,-0.0104
1.55782e-01,-0.0096,-0.0072
1.55784e-01,-0.0096,-0.0104
1.55786e-01,-0.0088,-0.0072
1.55787e-01,-0.0088,-0.0104
1.55789e-01,-0.0088,-0.0072
1.55790e-01,-0.0096,-0.0104
1.55792e-01,-0.0088,-0.0072
1.55794e-01,-0.008,-0.0104
1.55795e-01,-0.0088,-0.0072
1.55797e-01,-0.0088,-0.0104
1.55798e-01,-0.008,-0.0072
1.55800e-01,-0.0088,-0.0104
1.55802e-01,-0.0088,-0.0072
1.55803e-01,-0.0088,-0.0104
1.55805e-01,-0.0096,-0.0072
1.55806e-01,-0.0096,-0.0104
1.55808e-01,-0.0088,-0.0072
1.55810e-01,-0.0088,-0.0104
1.55811e-01,-0.0088,-0.0072
1.55813e-01,-0.008,-0.0104
1.55814e-01,-0.0088,-0.0072
1.55816e-01,-0.0096,-0.0104
1.55818e-01,-0.0088,-0.0072
1.55819e-01,-0.0088,-0.0104
1.55821e-01,-0.008,-0.0072
1.55822e-01,-0.0096,-0.0104
1.55824e-01,-0.0088,-0.0072
1.55826e-01,-0.0088,-0.0104
1.55827e-01,-0.0096,-0.0072
1.55829e-01,-0.0088,-0.0104
1.55830e-01,-0.008,-0.0072
1.55832e-01,-0.0088,-0.0104
1.55834e-01,-0.0088,-0.0072
1.55835e-01,-0.0088,-0.0112
1.55837e-01,-0.0088,-0.0072
1.55838e-01,-0.0096,-0.0104
1.55840e-01,-0.0088,-0.0072
1.55842e-01,-0.0088,-0.0104
1.55843e-01,-0.0088,-0.0072
1.55845e-01,-0.0088,-0.0104
1.55846e-01,-0.008,-0.0064
1.55848e-01,-0.0088,-0.0104
1.55850e-01,-0.0088,-0.0072
1.55851e-01,-0.0088,-0.0104
1.55853e-01,-0.0096,-0.0072
1.55854e-01,-0.008,-0.0104
1.55856e-01,-0.0088,-0.0072
1.55858e-01,-0.0088,-0.0104
1.55859e-01,-0.0096,-0.0072
1.55861e-01,-0.0088,-0.0104
1.55862e-01,-0.0088,-0.0072
1.55864e-01,-0.008,-0.0104
1.55866e-01,-0.0088,-0.0072
1.55867e-01,-0.0096,-0.0104
1.55869e-01,-0.0088,-0.0072
1.55870e-01,-0.008,-0.0104
1.55872e-01,-0.008,-0.0072
1.55874e-01,-0.0096,-0.0104
1.55875e-01,-0.008,-0.0072
1.55877e-01,-0.008,-0.0104
1.55878e-01,-0.0096,-0.0072
1.55880e-01,-0.0088,-0.0104
1.55882e-01,-0.008,-0.0072
1.55883e-01,-0.0096,-0.0104
1.55885e-01,-0.0096,-0.0072
1.55886e-01,-0.0096,-0.0104
1.55888e-01,-0.0088,-0.0072
1.55890e-01,-0.0088,-0.0112
1.55891e-01,-0.008,-0.008
1.55893e-01,-0.0088,-0.0112
1.55894e-01,-0.008,-0.0072
1.55896e-01,-0.0088,-0.0104
1.55898e-01,-0.008,-0.0072
1.55899e-01,-0.0096,-0.0104
1.55901e-01,-0.0088,-0.0072
1.55902e-01,-0.008,-0.0104
1.55904e-01,-0.008,-0.0072
1.55906e-01,-0.0088,-0.0104
1.55907e-01,-0.0096,-0.0072
1.55909e-01,-0.0088,-0.0104
1.55910e-01,-0.008,-0.0072
1.55912e-01,-0.0096,-0.0104
1.55914e-01,-0.0088,-0.0072
1.55915e-01,-0.0088,-0.0104
1.55917e-01,-0.0088,-0.0072
1.55918e-01,-0.0088,-0.0104
1.55920e-01,-0.0088,-0.0072
1.55922e-01,-0.0088,-0.0104
1.55923e-01,-0.0088,-0.0072
1.55925e-01,-0.0088,-0.0104
1.55926e-01,-0.008,-0.0072
1.55928e-01,-0.008,-0.0104
1.55930e-01,-0.008,-0.0072
1.55931e-01,-0.0088,-0.0104
1.55933e-01,-0.0088,-0.0072
1.55934e-01,-0.0088,-0.0104
1.55936e-01,-0.0096,-0.0072
1.55938e-01,-0.0088,-0.0104
1.55939e-01,-0.0088,-0.0072
1.55941e-01,-0.0088,-0.0112
1.55942e-01,-0.0088,-0.0072
1.55944e-01,-0.008,-0.0104
1.55946e-01,-0.0088,-0.0072
1.55947e-01,-0.008,-0.0104
1.55949e-01,-0.008,-0.0072
1.55950e-01,-0.0088,-0.0104
1.55952e-01,-0.008,-0.0072
1.55954e-01,-0.0096,-0.0104
1.55955e-01,-0.0088,-0.0072
1.55957e-01,-0.0096,-0.0104
1.55958e-01,-0.008,-0.0072
1.55960e-01,-0.0096,-0.0104
1.55962e-01,-0.008,-0.0072
1.55963e-01,-0.008,-0.0104
1.55965e-01,-0.0088,-0.0072
1.55966e-01,-0.0088,-0.0104
1.55968e-01,-0.0088,-0.0072
1.55970e-01,-0.008,-0.0104
1.55971e-01,-0.008,-0.0072
1.55973e-01,-0.0088,-0.0104
1.55974e-01,-0.008,-0.0072
1.55976e-01,-0.0088,-0.0104
1.55978e-01,-0.0088,-0.0072
1.55979e-01,-0.0088,-0.0104
1.55981e-01,-0.0096,-0.0072
1.55982e-01,-0.0088,-0.0104
1.55984e-01,-0.0096,-0.0072
1.55986e-01,-0.008,-0.0104
1.55987e-01,-0.008,-0.0072
1.55989e-01,-0.0088,-0.0104
1.55990e-01,-0.0088,-0.008
1.55992e-01,-0.008,-0.0104
1.55994e-01,-0.0088,-0.0072
1.55995e-01,-0.0088,-0.0104
1.55997e-01,-0.0088,-0.0072
1.55998e-01,-0.0088,-0.0112
1.56000e-01,-0.0088,-0.0072
1.56002e-01,-0.0088,-0.0104
1.56003e-01,-0.0096,-0.0072
1.56005e-01,-0.0096,-0.0104
1.56006e-01,-0.0088,-0.0072
1.56008e-01,-0.0088,-0.0104
1.56010e-01,-0.0088,-0.0072
1.56011e-01,-0.0088,-0.0104
1.56013e-01,-0.0088,-0.0072
1.56014e-01,-0.0088,-0.0104
1.56016e-01,-0.008,-0.0072
1.56018e-01,-0.0096,-0.0104
1.56019e-01,-0.0088,-0.0072
1.56021e-01,-0.0096,-0.0104
1.56022e-01,-0.0096,-0.0072
1.56024e-01,-0.0088,-0.0104
1.56026e-01,-0.0088,-0.0072
1.56027e-01,-0.0096,-0.0104
1.56029e-01,-0.008,-0.0072
1.56030e-01,-0.0096,-0.0104
1.56032e-01,-0.0088,-0.0072
1.56034e-01,-0.0096,-0.0104
1.56035e-01,-0.0088,-0.0072
1.56037e-01,-0.0096,-0.0104
1.56038e-01,-0.0088,-0.0072
1.56040e-01,-0.008,-0.0104
1.56042e-01,-0.0088,-0.0072
1.56043e-01,-0.0088,-0.0104
1.56045e-01,-0.0088,-0.008
1.56046e-01,-0.0088,-0.0104
1.56048e-01,-0.0096,-0.0064
1.56050e-01,-0.0072,-0.0104
1.56051e-01,-0.0088,-0.0072
1.56053e-01,-0.008,-0.0104
1.56054e-01,-0.0088,-0.0072
1.56056e-01,-0.0088,-0.0104
1.56058e-01,-0.008,-0.0072
1.56059e-01,-0.008,-0.0104
1.56061e-01,-0.0088,-0.0072
1.56062e-01,-0.0088,-0.0104
1.56064e-01,-0.008,-0.0072
1.56066e-01,-0.0088,-0.0104
